,x,y,clusterId,weight,layer
0,-7.958169591555674,49.99486267767459,1.0,95.21068944508794,0.0
1,-41.94664239262552,32.705798235906215,1.0,254.94740362405796,0.0
2,-12.154125210400437,-9.557570186515782,1.0,398.18988526212274,0.0
3,-105.1120557572321,28.77086608492304,1.0,13.741149670661123,0.0
4,-7.614137195900295,45.118238530671654,1.0,122.15425087351352,0.0
5,-55.14925740961144,-7.963676619894645,1.0,339.6766196875047,0.0
6,-5.592431130827457,2.30818098475944,1.0,358.05531210557376,0.0
7,-43.73142484682123,36.89636390055901,1.0,211.35856350372742,0.0
8,-38.924752303875515,-2.6604776604948976,1.0,476.47970431784955,0.0
9,-57.3868264778354,28.23339168727854,1.0,211.67948794736137,0.0
10,-9.987349793034994,-11.650313243394237,1.0,371.1844941744523,0.0
11,13.115508054601563,-19.671617681110746,1.0,143.57750588508625,0.0
12,-51.03245820218302,-15.913876036941081,1.0,339.7312639002061,0.0
13,21.117713596227553,0.4091430702745453,1.0,117.07760017855777,0.0
14,-31.604415503790218,-23.245780098946746,1.0,369.80451190126047,0.0
15,-35.514071208468096,49.22115207176678,1.0,127.96539557910847,0.0
16,-42.77048811786927,53.19910216226391,1.0,94.7936698281507,0.0
17,-1.5609775972742064,0.5127135185439234,1.0,318.9840010930968,0.0
18,-45.94055829982188,29.50470836281804,1.0,267.6858497114885,0.0
19,-20.85512306546623,-2.192594711147457,1.0,476.02808319631777,0.0
20,-64.44638618192707,6.218409455051159,1.0,253.1365669328443,0.0
21,0.15496232505521235,3.983860762273321,1.0,299.0503767165538,0.0
22,9.139218527247984,-1.5779554169370804,1.0,213.18945406384418,0.0
23,-65.62153972902549,-19.277106377211233,1.0,200.98267228107682,0.0
24,-65.53952592660113,13.365249431044061,1.0,224.45392096477377,0.0
25,-85.01279780753892,23.43886182038358,1.0,68.58398943174494,0.0
26,-14.433882239581973,-53.244586365271076,1.0,90.46857413126652,0.0
27,-29.540815965703775,-45.443211866495695,1.0,158.73263321038147,0.0
28,-24.205484052384833,-12.58311914670592,1.0,449.43476170542885,0.0
29,-5.4525915964478635,4.1041034650627894,1.0,354.42135498810677,0.0
30,27.87504850493241,-8.755374540175922,1.0,74.5280805610615,0.0
31,44.50050988392286,-25.275540923667613,1.0,16.057489124988685,0.0
32,-9.271046942517913,42.59958473884576,1.0,143.69763973295977,0.0
33,-46.932400723637954,-33.77277721117688,1.0,226.25438095814866,0.0
34,-55.214128254408685,37.388299706145425,1.0,161.54918440133088,0.0
35,-88.5524798012978,-21.128248442008744,1.0,58.0871099796107,0.0
36,-34.84591173810618,5.169721917713495,1.0,486.2458077329693,0.0
37,-23.786042021382645,22.91537169409026,1.0,365.55843207476937,0.0
38,-18.76959459775453,-42.0374227446105,1.0,174.6516021685307,0.0
39,-57.26688418191028,47.62440259151196,1.0,93.83289523334551,0.0
40,-0.505715613920831,-24.954738104451618,1.0,218.18800899491544,0.0
41,-19.14102215462971,6.751596639431501,1.0,456.5845770125706,0.0
42,-44.17681119490105,13.985037992545234,1.0,401.1338549047228,0.0
