,x,y,clusterId,weight,layer
0,3.413990581172541,-2.8466032701832784,1.0,452.96537563789974,0.0
1,11.268121621881189,-0.6093795057985528,1.0,264.51515781467367,0.0
2,-6.182788852744217,-1.2357248518970612,1.0,409.86942316446147,0.0
3,-4.086222098605772,-1.0912712198673205,1.0,457.22137319564297,0.0
4,2.023207133668363,2.1717147829490275,1.0,478.4537439700533,0.0
5,-6.186448213894171,-11.67276030382954,1.0,208.9261259970986,0.0
6,3.9573603349144797,5.550002836157678,1.0,396.3477319453234,0.0
7,-2.359930438365227,4.359630237176475,1.0,442.1856696820107,0.0
8,-3.064479372592887,-11.160593429455565,1.0,255.918414623418,0.0
9,-4.277732043556993,10.495169174579669,1.0,263.05687438803926,0.0
10,11.512419242924874,-8.639442679474145,1.0,177.45716666628016,0.0
11,-2.4665604747130065,-13.087872124939878,1.0,205.96917295689676,0.0
12,-7.4610289812468285,4.340203167080466,1.0,344.497389738824,0.0
13,-4.307348034160686,7.33971755333267,1.0,348.0981896599603,0.0
14,12.222364351988277,-2.4800384315018125,1.0,229.73447684857834,0.0
15,-14.138736819868532,-11.653532497821708,1.0,93.32281444042516,0.0
16,-30.084834819833667,12.021946106569317,1.0,2.628690272212989,0.0
17,6.080821470840759,7.754669949369268,1.0,307.67733478347344,0.0
18,-8.70652668679903,9.835885656595229,1.0,211.001835066187,0.0
19,0.248489626896576,9.157014316889235,1.0,328.6669102139229,0.0
20,20.574493573146455,-1.0522719611226652,1.0,59.89079305592034,0.0
21,-7.289243822531882,-1.0982991524018708,1.0,381.04268987265203,0.0
22,-3.106013776016833,-0.9438888641242947,1.0,474.33644031095514,0.0
23,-9.863102214902232,8.211913999613337,1.0,219.4285164785324,0.0
24,-1.4826905443342122,2.6541692791065348,1.0,477.4183589874108,0.0
25,4.346866946469777,-15.661506871597723,1.0,133.44879546899983,0.0
26,13.88768104690188,11.024062680926722,1.0,103.8159774428482,0.0
27,3.3343318141163514,4.129303289811328,1.0,434.3121550770846,0.0
28,-24.98634140710613,13.064426582838342,1.0,9.389815121620096,0.0
29,-7.312991529934452,-1.5679445945142234,1.0,378.0084771082385,0.0
30,-2.629268577446676,-1.367993829089512,1.0,478.5141569598394,0.0
31,9.863645771008878,11.304516703590837,1.0,162.25839078903377,0.0
