,x,y,layer,weight,clusterId,rho
0,-1.0320631294324225,1.6785881585183096,0.0,15.884625842806098,1.0,1092.2540341609956
1,2.932814489485457,1.282016081619936,0.0,15.834175913516669,1.0,1107.9534682267688
2,2.273608254851537,2.445970521368056,0.0,15.82699594961222,1.0,1093.9222074958948
3,-3.21395270767267,-1.120061028772555,0.0,15.823577984939146,1.0,1089.2650031912078
4,-0.4630462577195083,-4.076700891646334,0.0,15.782096562171,1.0,1131.8529893181496
5,4.903523411507168,0.8795770787357055,0.0,15.719217693786398,1.0,1049.3588496906427
6,3.978196187249605,3.026458009283794,0.0,15.717902873145734,1.0,1069.8235470081343
7,5.089042758629878,1.7546902506849948,0.0,15.686562788494252,1.0,1022.6245311667215
8,5.30777337790561,-0.8978347515252011,0.0,15.686552816571115,1.0,1025.0624105064344
9,5.962587312903884,-1.7241253398494296,0.0,15.611855471558322,1.0,1036.5223989600581
10,0.5734542091931983,-6.397112905515787,0.0,15.5905844002491,1.0,1099.1207434613812
11,1.8912786013942728,-6.546132769200986,0.0,15.550281247050105,1.0,1056.736857872749
12,-1.7114572150947829,-6.617603746530215,0.0,15.548003483003887,1.0,1068.3488862888391
13,7.044182724344504,-1.6921733849250624,0.0,15.50327263017454,1.0,997.9171937718166
14,-0.140474708320093,-7.612198467477221,0.0,15.46084146576459,1.0,1056.29468866945
15,7.562185497699147,-1.3295427266153654,0.0,15.45319770146759,1.0,977.9322303667384
16,4.149330418598902,-6.509912834129107,0.0,15.448241306398504,1.0,1024.5535822978172
17,5.441947580218813,-5.505314565925449,0.0,15.445712837802114,1.0,1050.4338669722679
18,3.0199510942839485,-7.6411766132239345,0.0,15.387250505173904,1.0,1047.277937223325
19,5.079744719994814,6.78142050762571,0.0,15.354327932886813,1.0,1003.7079897624558
20,-0.459422745771876,-8.545803665997925,0.0,15.343197325092822,1.0,1024.4889295797702
21,-4.797963323334852,-7.197375364665417,0.0,15.331074587864316,1.0,1034.1416531914049
22,3.9123799049963033,-7.724122677856365,0.0,15.329954513860764,1.0,1032.24439030219
23,8.055525057867477,4.021104125611514,0.0,15.28333071026901,1.0,1010.0333288902318
24,8.980852500460568,0.7084700042926335,0.0,15.282590411033096,1.0,990.8921444456296
25,-8.900468386344254,-1.7269019799048613,0.0,15.274623484273889,1.0,1065.183918444853
26,-7.980380480956633,-4.423260806834988,0.0,15.266597397891024,1.0,1039.931650081559
27,-0.5578066163669073,-9.13554868249161,0.0,15.262646233249765,1.0,1008.5034971944447
28,-8.648107401930497,-3.009052055160697,0.0,15.262075741805258,1.0,1076.3466747608074
29,9.039523349114178,-1.8594142249349008,0.0,15.251958450007503,1.0,974.9617096762727
30,5.151576943538045,-8.055901959068306,0.0,15.204249617703857,1.0,986.7699591260655
31,1.4269904955244737,9.584765498740124,0.0,15.18550119391787,1.0,993.289949197453
32,-0.4783753204799069,9.699390167460193,0.0,15.18244176771218,1.0,1001.8030287621751
33,6.68512756666106,7.118692444143827,0.0,15.174399480753776,1.0,1008.1246481697208
34,-9.402635322085716,-3.4078713446858635,0.0,15.139111346209894,1.0,1055.7371292381542
35,3.575546059185273,-9.492978823513097,0.0,15.117341541175938,1.0,941.0998339388364
36,10.097540849105249,-1.8195307884647187,0.0,15.099439257009864,1.0,970.6260411615791
37,-9.330658592437617,4.748260195311941,0.0,15.066738069022206,1.0,1002.9883077629732
