,x,y,clusterId,weight,layer
0,-23.10811301859448,-61.462435134518216,1.0,52.32134074143195,0.0
1,-35.623108840533924,-6.308270261311469,1.0,483.8898474569775,0.0
2,-40.86663995504358,36.516017754141785,1.0,238.26945564946482,0.0
3,-35.96780602528993,16.456713963265873,1.0,426.28924118901523,0.0
4,34.718441220701635,7.925357058590308,1.0,21.717798464795123,0.0
5,-89.90355315092546,29.044728500371342,1.0,78.44577444335027,0.0
6,-57.72297350301745,57.86418676728553,1.0,65.36319059500327,0.0
7,-10.495817492778663,12.801562458292898,1.0,281.4498637983849,0.0
8,-105.81498020441586,21.131409388578238,1.0,35.16605905947838,0.0
9,-5.775239093380186,-11.452350980557926,1.0,242.50012076276676,0.0
10,1.2313157867130826,-34.398910826095225,1.0,100.76299468559152,0.0
11,-48.508733686573294,48.676232566246746,1.0,128.7750257231387,0.0
12,-66.46299487805543,-13.114035607433879,1.0,307.97381084314264,0.0
13,-9.730355301817497,9.317198342508085,1.0,286.3891836553276,0.0
14,-9.310869809979533,-15.112086864342572,1.0,260.99419466529105,0.0
15,-67.6739646875735,34.32261870909705,1.0,169.80809471004042,0.0
16,-62.359800994847554,-7.992660666932131,1.0,365.5349169796168,0.0
17,-55.256741672545424,-32.930983253175135,1.0,240.5241302405989,0.0
18,-12.216874559014961,-48.966676773752916,1.0,85.94421128735792,0.0
19,-37.46889218983781,-21.783061358078932,1.0,382.77097657516515,0.0
20,8.433242212402618,24.58062830016166,1.0,97.09859005290336,0.0
21,-31.555181735984203,-28.08186652369141,1.0,310.09615947003846,0.0
22,-42.201609696919945,38.18232683343768,1.0,221.8444229339063,0.0
23,15.177742126250159,-6.633602169918695,1.0,89.9025161664301,0.0
24,-41.91580640413418,32.32251626067293,1.0,279.2633139104368,0.0
25,-124.73485505918993,15.014050953565915,1.0,8.170150480314321,0.0
26,-32.96840004327838,8.962229088424778,1.0,465.2228139195935,0.0
27,-21.517998612491045,32.381312510568094,1.0,230.97547975645497,0.0
28,-31.851890049721064,-22.355503913947885,1.0,365.06471003637506,0.0
29,-15.992649238233586,-63.978885764963216,1.0,37.35092591783888,0.0
30,-26.583762114476073,-11.751701331924298,1.0,419.00675016866927,0.0
31,-76.73564333210666,-14.365632245891511,1.0,210.6569418682718,0.0
32,-58.378497612673165,50.43761849002325,1.0,100.85170145444363,0.0
33,-46.96828280008217,-17.398779325303412,1.0,411.3545955959972,0.0
34,-24.289881207383623,-31.774420668174958,1.0,248.78674295213293,0.0
35,-78.48961315869076,-30.39782755302339,1.0,131.398054215468,0.0
36,-26.84567044294141,12.271629692511146,1.0,417.7211285077716,0.0
37,-16.480412365495887,-16.01419797582175,1.0,318.8804067880242,0.0
38,-46.1838063295255,17.222818584376,1.0,415.1218203839412,0.0
39,-8.341600971617758,-38.206800470813114,1.0,127.33515633625564,0.0
40,3.685780437519483,-62.853408480457084,1.0,19.290427799736396,0.0
41,5.880128841164712,-36.66308403160679,1.0,73.58223909601126,0.0
42,-23.297040954254573,70.91414368937001,1.0,26.20179071036394,0.0
43,-33.465534026149285,45.016823196234135,1.0,158.3875659147741,0.0
44,-38.079477218906405,-3.44958313064009,1.0,495.6886862129124,0.0
45,-5.700452617303306,32.43409986329462,1.0,144.9793837709884,0.0
46,-26.072711047267163,-1.1331981995272382,1.0,448.6010321980429,0.0
47,-12.814842351111874,4.437839881567088,1.0,328.0260338207846,0.0
48,1.5132323620168435,19.6501089708025,1.0,154.88414835302893,0.0
49,-39.285047714265026,-59.69663915301855,1.0,69.02695305757,0.0
50,-36.27553849184026,-9.529524906845516,1.0,471.7506780196119,0.0
51,-10.872016107481773,4.065809740267437,1.0,309.2249693529108,0.0
52,-66.28093784470714,-29.577071218862272,1.0,209.53503719842712,0.0
53,-7.1623752169998625,34.03323893818887,1.0,144.32514123349858,0.0
54,-67.9822100882813,-50.08016117903067,1.0,80.3393849524097,0.0
55,-32.31146912680789,6.1139068693547225,1.0,473.9020590505817,0.0
56,-41.51701137022603,-88.77331966881896,1.0,6.266146981497355,0.0
57,-37.22876011023349,27.710987025470256,1.0,324.9694291418187,0.0
58,-31.08921396384092,12.418860343670579,1.0,439.13792463609536,0.0
59,-6.485180943904183,23.287417221409015,1.0,198.20547926414284,0.0
60,-49.5084739533687,-5.179151622022134,1.0,468.4726470858086,0.0
61,-6.417481830761332,-72.30532957376333,1.0,14.637437007973572,0.0
62,-53.73435146840468,43.493472929989586,1.0,157.413762137873,0.0
63,-45.92381539407024,44.07738713137677,1.0,166.62912223404737,0.0
64,-47.82543780462677,8.615628115644759,1.0,463.751532294317,0.0
65,-67.99835219648207,46.50829755832715,1.0,97.26362358128537,0.0
66,-22.22378405341136,-20.55851404761209,1.0,331.70599299209096,0.0
67,-78.09527211848496,58.93545599754617,1.0,32.41749504635793,0.0
68,-19.914747593607924,-28.9326317912533,1.0,250.9950832546179,0.0
69,-38.36272147182607,-9.042437381927481,1.0,477.0844202451838,0.0
70,-55.94447392130452,40.5116988893879,1.0,174.44242902356714,0.0
71,-88.01854398836886,3.667464774081058,1.0,137.84729396077657,0.0
72,-48.80428346238381,-39.50620546871607,1.0,201.23352612567385,0.0
73,-59.34867965196456,-20.381537953373154,1.0,322.4158811707558,0.0
74,-48.34297100497271,40.71625680615166,1.0,191.5082759734988,0.0
75,-57.27790535705017,1.2595040189761024,1.0,423.2144427175075,0.0
76,-74.53629666285623,-6.727201848167466,1.0,251.34442051359434,0.0
77,-13.889459176952212,26.749365127183196,1.0,230.05916160388736,0.0
78,-68.2234150281777,20.34067539828367,1.0,255.2432108612032,0.0
79,-32.90306911581692,-5.660298679557392,1.0,477.6256733621856,0.0
80,-12.071506244490386,47.19385756408788,1.0,94.05761948641145,0.0
